merk,model,bouwjaar,type_auto,brandstof,transmissie,vermogen,prijs
audi,tt,2010.0,roadster,benzine,schakel,211.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,211.0,6250.0
audi,tt,2010.0,coupe,benzine,schakel,340.0,6250.0
audi,tt,2010.0,coupe,benzine,schakel,360.0,6250.0
audi,tt,2010.0,coupe,benzine,schakel,340.0,6250.0
audi,tt,2010.0,coupe,benzine,schakel,360.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,340.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,360.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,340.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,360.0,6250.0
audi,tt,2010.0,coupe,benzine,schakel,272.0,6250.0
audi,tt,2010.0,coupe,benzine,schakel,272.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,272.0,6250.0
audi,tt,2010.0,roadster,benzine,schakel,272.0,6250.0
audi,tt,1998.0,suv,benzine,automaat,150.0,6250.0
audi,tt,1998.0,suv,benzine,automaat,180.0,6250.0
audi,tt,1998.0,suv,benzine,automaat,180.0,6250.0
audi,tt,1998.0,suv,benzine,automaat,225.0,6250.0
audi,tt,1998.0,suv,benzine,schakel,150.0,6250.0
audi,tt,1998.0,suv,benzine,schakel,180.0,6250.0
audi,tt,1998.0,suv,benzine,schakel,225.0,6250.0
audi,tt,1998.0,coupe,benzine,automaat,180.0,6250.0
audi,tt,1998.0,coupe,benzine,schakel,150.0,6250.0
audi,tt,1998.0,coupe,benzine,schakel,180.0,6250.0
audi,tt,1998.0,coupe,benzine,schakel,225.0,6250.0
audi,tt,1998.0,coupe,benzine,schakel,250.0,6250.0
audi,tt,1998.0,coupe,benzine,schakel,250.0,6250.0
audi,tt,1998.0,roadster,benzine,automaat,180.0,6250.0
audi,tt,1998.0,roadster,benzine,schakel,150.0,6250.0
audi,tt,1998.0,roadster,benzine,schakel,180.0,6250.0
audi,tt,1998.0,roadster,benzine,schakel,225.0,6250.0
audi,tt,1998.0,roadster,benzine,schakel,250.0,6250.0
audi,tt,1998.0,roadster,benzine,schakel,250.0,6250.0
audi,tt,2002.0,suv,benzine,automaat,150.0,6250.0
audi,tt,2002.0,suv,benzine,automaat,180.0,6250.0
audi,tt,2002.0,suv,benzine,automaat,180.0,6250.0
audi,tt,2002.0,suv,benzine,automaat,225.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,150.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,163.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,180.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,190.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,225.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,250.0,6250.0
audi,tt,2002.0,suv,benzine,schakel,250.0,6250.0
audi,tt,2002.0,coupe,benzine,automaat,180.0,6250.0
audi,tt,2002.0,coupe,benzine,schakel,150.0,6250.0
audi,tt,2002.0,coupe,benzine,schakel,180.0,6250.0
audi,tt,2002.0,coupe,benzine,schakel,225.0,6250.0
audi,tt,2002.0,coupe,benzine,schakel,240.0,6250.0
audi,tt,2002.0,coupe,benzine,schakel,250.0,6250.0
audi,tt,2002.0,coupe,benzine,schakel,250.0,6250.0
audi,tt,2002.0,roadster,benzine,automaat,180.0,6250.0
audi,tt,2002.0,roadster,benzine,schakel,150.0,6250.0
audi,tt,2002.0,roadster,benzine,schakel,180.0,6250.0
audi,tt,2002.0,roadster,benzine,schakel,225.0,6250.0
audi,tt,2002.0,roadster,benzine,schakel,250.0,6250.0
audi,tt,2002.0,roadster,benzine,schakel,250.0,6250.0
audi,tt,2014.0,suv,benzine,schakel,180.0,6250.0
audi,tt,2014.0,suv,benzine,schakel,180.0,6250.0
audi,tt,2014.0,suv,benzine,schakel,230.0,6250.0
audi,tt,2014.0,suv,diesel,schakel,184.0,6250.0
audi,tt,2014.0,suv,benzine,schakel,230.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,180.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,180.0,6250.0
audi,tt,2014.0,coupe,diesel,schakel,184.0,6250.0
audi,tt,2014.0,coupe,diesel,schakel,184.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,230.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,230.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,223.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,180.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,180.0,6250.0
audi,tt,2014.0,roadster,diesel,schakel,184.0,6250.0
audi,tt,2014.0,roadster,diesel,schakel,184.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,230.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,230.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,223.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,400.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,405.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,400.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,310.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,296.0,6250.0
audi,tt,2014.0,coupe,benzine,schakel,310.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,310.0,6250.0
audi,tt,2014.0,roadster,benzine,schakel,310.0,6250.0
audi,tt,2018.0,suv,benzine,schakel,197.0,6250.0
audi,tt,2018.0,suv,benzine,schakel,245.0,6250.0
audi,tt,2018.0,suv,benzine,schakel,245.0,6250.0
audi,tt rs,2019.0,suv,benzine,automaat,400.0,44500.0
bentley,continental flying spur,2008.0,suv,benzine,automaat,560.0,55000.0
bentley,continental flying spur,2008.0,suv,benzine,automaat,610.0,55000.0
bentley,continental gt,2003.0,cabriolet,benzine,automaat,552.0,54000.0
bentley,continental gt,2003.0,coupe,benzine,automaat,560.0,54000.0
bentley,continental gt,2003.0,cabriolet,benzine,automaat,610.0,54000.0
bentley,continental gt,2003.0,coupe,benzine,automaat,610.0,54000.0
bentley,continental gt,2003.0,cabriolet,benzine,automaat,630.0,54000.0
bentley,continental gt,2003.0,coupe,benzine,automaat,630.0,54000.0
bentley,continental gt,2010.0,cabriolet,benzine,automaat,575.0,54000.0
bentley,continental gt,2010.0,coupe,benzine,automaat,575.0,54000.0
bentley,continental gt,2010.0,coupe,benzine,automaat,580.0,54000.0
bentley,continental gt,2010.0,cabriolet,benzine,automaat,625.0,54000.0
bentley,continental gt,2010.0,coupe,benzine,automaat,625.0,54000.0
bentley,continental gt,2010.0,cabriolet,benzine,automaat,507.0,54000.0
bentley,continental gt,2010.0,cabriolet,benzine,automaat,528.0,54000.0
bentley,continental gt,2010.0,coupe,benzine,automaat,507.0,54000.0
bentley,continental gt,2010.0,coupe,benzine,automaat,528.0,54000.0
bentley,continental gt,2015.0,cabriolet,benzine,automaat,590.0,54000.0
bentley,continental gt,2015.0,coupe,benzine,automaat,590.0,54000.0
bentley,continental gt,2015.0,cabriolet,benzine,automaat,635.0,54000.0
bentley,continental gt,2015.0,cabriolet,benzine,automaat,642.0,54000.0
bentley,continental gt,2015.0,coupe,benzine,automaat,635.0,54000.0
bentley,continental gt,2015.0,coupe,benzine,automaat,642.0,54000.0
bentley,continental gt,2015.0,cabriolet,benzine,automaat,710.0,54000.0
bentley,continental gt,2015.0,coupe,benzine,automaat,710.0,54000.0
bentley,continental gt,2015.0,cabriolet,benzine,automaat,507.0,54000.0
bentley,continental gt,2015.0,coupe,benzine,automaat,507.0,54000.0
bentley,continental gt,2015.0,cabriolet,benzine,automaat,528.0,54000.0
bentley,continental gt,2015.0,coupe,benzine,automaat,528.0,54000.0
bentley,continental gt,2018.0,cabriolet,benzine,automaat,635.0,54000.0
bentley,continental gt,2018.0,coupe,benzine,automaat,635.0,54000.0
bentley,flying spur,2013.0,sedan,benzine,automaat,528.0,154000.0
bentley,flying spur,2013.0,sedan,benzine,automaat,635.0,154000.0
bentley,flying spur,2013.0,sedan,benzine,automaat,507.0,154000.0
bentley,flying spur,2013.0,sedan,benzine,automaat,625.0,154000.0
bmw,1 series,2004.0,suv,benzine,automaat,115.0,19500.0
bmw,1 series,2004.0,suv,benzine,schakel,115.0,19500.0
bmw,1 series,2004.0,suv,diesel,automaat,122.0,19500.0
bmw,1 series,2004.0,suv,benzine,automaat,129.0,19500.0
bmw,1 series,2004.0,suv,benzine,automaat,150.0,19500.0
bmw,1 series,2004.0,suv,diesel,automaat,163.0,19500.0
bmw,1 series,2004.0,suv,diesel,schakel,122.0,19500.0
bmw,1 series,2004.0,suv,benzine,schakel,129.0,19500.0
bmw,1 series,2004.0,suv,benzine,schakel,150.0,19500.0
bmw,1 series,2004.0,suv,diesel,schakel,163.0,19500.0
bmw,1 series,2004.0,suv,benzine,automaat,265.0,19500.0
bmw,1 series,2004.0,suv,benzine,schakel,265.0,19500.0
bmw,1 series,2007.0,cabriolet,diesel,automaat,143.0,19500.0
bmw,1 series,2007.0,cabriolet,diesel,schakel,143.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,automaat,143.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,143.0,19500.0
bmw,1 series,2007.0,cabriolet,diesel,automaat,177.0,19500.0
bmw,1 series,2007.0,cabriolet,diesel,schakel,177.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,automaat,170.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,170.0,19500.0
bmw,1 series,2007.0,cabriolet,diesel,automaat,204.0,19500.0
bmw,1 series,2007.0,cabriolet,diesel,schakel,204.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,automaat,218.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,218.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,automaat,233.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,233.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,automaat,305.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,automaat,306.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,306.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,305.0,19500.0
bmw,1 series,2007.0,cabriolet,benzine,schakel,306.0,19500.0
bmw,1 series,2007.0,coupe,diesel,automaat,143.0,19500.0
bmw,1 series,2007.0,coupe,diesel,schakel,143.0,19500.0
bmw,1 series,2007.0,coupe,diesel,automaat,177.0,19500.0
bmw,1 series,2007.0,coupe,diesel,schakel,177.0,19500.0
bmw,1 series,2007.0,coupe,benzine,automaat,170.0,19500.0
bmw,1 series,2007.0,coupe,benzine,schakel,170.0,19500.0
bmw,1 series,2007.0,coupe,diesel,automaat,204.0,19500.0
bmw,1 series,2007.0,coupe,diesel,schakel,204.0,19500.0
bmw,1 series,2007.0,coupe,benzine,automaat,218.0,19500.0
bmw,1 series,2007.0,coupe,benzine,schakel,218.0,19500.0
bmw,1 series,2007.0,coupe,benzine,automaat,233.0,19500.0
bmw,1 series,2007.0,coupe,benzine,schakel,233.0,19500.0
bmw,1 series,2007.0,coupe,benzine,automaat,305.0,19500.0
bmw,1 series,2007.0,coupe,benzine,automaat,306.0,19500.0
bmw,1 series,2007.0,coupe,benzine,schakel,306.0,19500.0
bmw,1 series,2007.0,coupe,benzine,schakel,305.0,19500.0
bmw,1 series,2007.0,coupe,benzine,schakel,306.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,schakel,115.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,schakel,116.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,115.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,122.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,115.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,122.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,automaat,143.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,schakel,143.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,136.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,143.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,136.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,143.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,automaat,177.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,schakel,177.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,156.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,170.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,156.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,170.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,automaat,204.0,19500.0
bmw,1 series,2007.0,hatchback,diesel,schakel,204.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,258.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,automaat,265.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,258.0,19500.0
bmw,1 series,2007.0,hatchback,benzine,schakel,265.0,19500.0
bmw,1 series,2008.0,cabriolet,diesel,automaat,143.0,19500.0
bmw,1 series,2008.0,cabriolet,diesel,schakel,143.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,automaat,136.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,automaat,143.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,136.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,143.0,19500.0
bmw,1 series,2008.0,cabriolet,diesel,automaat,177.0,19500.0
bmw,1 series,2008.0,cabriolet,diesel,schakel,177.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,automaat,156.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,automaat,170.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,156.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,170.0,19500.0
bmw,1 series,2008.0,cabriolet,diesel,automaat,204.0,19500.0
bmw,1 series,2008.0,cabriolet,diesel,schakel,204.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,automaat,218.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,218.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,automaat,233.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,233.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,306.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,305.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,305.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,306.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,324.0,19500.0
bmw,1 series,2008.0,cabriolet,benzine,schakel,324.0,19500.0
bmw,1 series,2008.0,coupe,diesel,automaat,143.0,19500.0
bmw,1 series,2008.0,coupe,diesel,schakel,143.0,19500.0
bmw,1 series,2008.0,coupe,diesel,automaat,177.0,19500.0
bmw,1 series,2008.0,coupe,diesel,schakel,177.0,19500.0
bmw,1 series,2008.0,coupe,benzine,automaat,156.0,19500.0
bmw,1 series,2008.0,coupe,benzine,automaat,170.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,156.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,170.0,19500.0
bmw,1 series,2008.0,coupe,diesel,automaat,204.0,19500.0
bmw,1 series,2008.0,coupe,diesel,schakel,204.0,19500.0
bmw,1 series,2008.0,coupe,benzine,automaat,218.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,218.0,19500.0
bmw,1 series,2008.0,coupe,benzine,automaat,233.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,233.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,306.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,305.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,305.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,306.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,324.0,19500.0
bmw,1 series,2008.0,coupe,benzine,schakel,324.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,automaat,115.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,schakel,115.0,19500.0
bmw,1 series,2004.0,hatchback,diesel,automaat,129.0,19500.0
bmw,1 series,2004.0,hatchback,diesel,schakel,129.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,automaat,129.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,schakel,129.0,19500.0
bmw,1 series,2004.0,hatchback,diesel,automaat,163.0,19500.0
bmw,1 series,2004.0,hatchback,diesel,schakel,163.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,automaat,150.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,schakel,150.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,automaat,265.0,19500.0
bmw,1 series,2004.0,hatchback,benzine,schakel,265.0,19500.0
bmw,1 series,2017.0,suv,diesel,automaat,116.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,136.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,109.0,19500.0
bmw,1 series,2017.0,suv,diesel,schakel,116.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,136.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,136.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,177.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,136.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,177.0,19500.0
bmw,1 series,2017.0,suv,diesel,automaat,150.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,184.0,19500.0
bmw,1 series,2017.0,suv,diesel,automaat,190.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,218.0,19500.0
bmw,1 series,2017.0,suv,diesel,automaat,224.0,19500.0
bmw,1 series,2017.0,suv,diesel,schakel,150.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,184.0,19500.0
bmw,1 series,2017.0,suv,diesel,schakel,190.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,218.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,326.0,19500.0
bmw,1 series,2017.0,suv,benzine,automaat,340.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,326.0,19500.0
bmw,1 series,2017.0,suv,benzine,schakel,340.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,schakel,95.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,schakel,102.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,automaat,116.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,schakel,116.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,automaat,136.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,schakel,136.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,automaat,143.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,schakel,143.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,automaat,170.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,schakel,170.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,automaat,184.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,schakel,184.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,automaat,218.0,19500.0
bmw,1 series,2011.0,hatchback,diesel,schakel,218.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,automaat,218.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,schakel,218.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,automaat,320.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,schakel,320.0,19500.0
bmw,1 series,2011.0,hatchback,benzine,schakel,136.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,schakel,116.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,automaat,116.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,109.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,schakel,150.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,automaat,150.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,136.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,136.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,schakel,190.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,automaat,190.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,177.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,184.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,177.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,184.0,19500.0
bmw,1 series,2015.0,hatchback,diesel,automaat,224.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,218.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,218.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,224.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,326.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,326.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,schakel,340.0,19500.0
bmw,1 series,2015.0,hatchback,benzine,automaat,340.0,19500.0
bmw,1 series,2019.0,hatchback,diesel,schakel,116.0,19500.0
bmw,1 series,2019.0,hatchback,diesel,automaat,116.0,19500.0
bmw,1 series,2019.0,hatchback,diesel,schakel,150.0,19500.0
bmw,1 series,2019.0,hatchback,diesel,automaat,150.0,19500.0
bmw,1 series,2019.0,hatchback,benzine,schakel,140.0,19500.0
bmw,1 series,2019.0,hatchback,benzine,automaat,140.0,19500.0
bmw,1 series,2019.0,hatchback,diesel,automaat,190.0,19500.0
bmw,1 series,2019.0,hatchback,benzine,automaat,306.0,19500.0
bmw,1 series,2017.0,sedan,benzine,automaat,136.0,19500.0
bmw,1 series,2017.0,sedan,benzine,automaat,192.0,19500.0
bmw,1 series,2017.0,sedan,benzine,automaat,231.0,19500.0
bmw,2 series,2013.0,cabriolet,diesel,schakel,190.0,39800.0
bmw,2 series,2013.0,cabriolet,diesel,automaat,190.0,39800.0
bmw,2 series,2013.0,cabriolet,benzine,schakel,184.0,39800.0
bmw,2 series,2013.0,cabriolet,benzine,automaat,184.0,39800.0
bmw,2 series,2013.0,cabriolet,benzine,schakel,245.0,39800.0
bmw,2 series,2013.0,cabriolet,benzine,automaat,245.0,39800.0
bmw,2 series,2013.0,cabriolet,benzine,schakel,326.0,39800.0
bmw,2 series,2013.0,cabriolet,benzine,automaat,326.0,39800.0
bmw,2 series,2013.0,coupe,diesel,schakel,184.0,39800.0
bmw,2 series,2013.0,coupe,diesel,schakel,190.0,39800.0
bmw,2 series,2013.0,coupe,diesel,automaat,184.0,39800.0
bmw,2 series,2013.0,coupe,diesel,automaat,190.0,39800.0
bmw,2 series,2013.0,coupe,benzine,schakel,184.0,39800.0
bmw,2 series,2013.0,coupe,benzine,automaat,184.0,39800.0
bmw,2 series,2013.0,coupe,benzine,schakel,245.0,39800.0
bmw,2 series,2013.0,coupe,benzine,automaat,245.0,39800.0
bmw,2 series,2013.0,coupe,benzine,schakel,326.0,39800.0
bmw,2 series,2013.0,coupe,benzine,automaat,326.0,39800.0
bmw,2 series,2013.0,coupe,benzine,schakel,340.0,39800.0
bmw,2 series,2013.0,coupe,benzine,automaat,340.0,39800.0
bmw,2 series,2017.0,cabriolet,diesel,schakel,150.0,39800.0
bmw,2 series,2017.0,cabriolet,diesel,automaat,150.0,39800.0
bmw,2 series,2017.0,cabriolet,benzine,schakel,136.0,39800.0
bmw,2 series,2017.0,cabriolet,benzine,automaat,136.0,39800.0
bmw,2 series,2017.0,cabriolet,diesel,schakel,190.0,39800.0
bmw,2 series,2017.0,cabriolet,diesel,automaat,190.0,39800.0
bmw,2 series,2017.0,cabriolet,benzine,automaat,184.0,39800.0
bmw,2 series,2017.0,cabriolet,diesel,automaat,224.0,39800.0
bmw,2 series,2017.0,cabriolet,benzine,automaat,252.0,39800.0
bmw,2 series,2017.0,cabriolet,benzine,schakel,340.0,39800.0
bmw,2 series,2017.0,cabriolet,benzine,automaat,340.0,39800.0
bmw,2 series,2017.0,coupe,diesel,schakel,150.0,39800.0
bmw,2 series,2017.0,coupe,diesel,automaat,150.0,39800.0
bmw,2 series,2017.0,coupe,benzine,schakel,136.0,39800.0
bmw,2 series,2017.0,coupe,benzine,automaat,136.0,39800.0
bmw,2 series,2017.0,coupe,diesel,schakel,190.0,39800.0
bmw,2 series,2017.0,coupe,diesel,automaat,190.0,39800.0
bmw,2 series,2017.0,coupe,benzine,automaat,184.0,39800.0
bmw,2 series,2017.0,coupe,diesel,automaat,224.0,39800.0
bmw,2 series,2017.0,coupe,benzine,automaat,252.0,39800.0
bmw,2 series,2017.0,coupe,benzine,schakel,340.0,39800.0
bmw,2 series,2017.0,coupe,benzine,automaat,340.0,39800.0
bmw,3 series,1975.0,sedan,benzine,schakel,75.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,90.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,90.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,98.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,98.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,105.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,105.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,109.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,122.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,109.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,122.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,125.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,125.0,17000.0
bmw,3 series,1975.0,sedan,benzine,schakel,143.0,17000.0
bmw,3 series,1975.0,sedan,benzine,automaat,143.0,17000.0
bmw,3 series,1982.0,cabriolet,benzine,automaat,171.0,17000.0
bmw,3 series,1982.0,cabriolet,benzine,automaat,170.0,17000.0
bmw,3 series,1982.0,cabriolet,benzine,schakel,170.0,17000.0
bmw,3 series,1982.0,cabriolet,benzine,schakel,171.0,17000.0
bmw,3 series,1982.0,coupe,benzine,automaat,90.0,17000.0
bmw,3 series,1982.0,coupe,benzine,schakel,90.0,17000.0
bmw,3 series,1982.0,coupe,benzine,automaat,102.0,17000.0
