merk,model,bouwjaar,type_auto,brandstof,vermogen,prijs,CO2_wltp,Electric_range_km,El_Consumpt_whkm,Engine_cm3
toyota,camry,2018,sedan,hybrid,0.0,18817.0,,,,
bmw,328,2011,coupe,petrol,0.0,18189.0,,,,
chevrolet,traverse,2019,sedan,petrol,0.0,314.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,27598.0,140.0,0.0,0.0,1598.0
bmw,x5,2014,jeep,diesel,0.0,25716.0,,,,
chevrolet,volt,2012,hatchback,hybrid,0.0,4547.0,,,,
honda,fit,2004,hatchback,petrol,0.0,7213.0,,,,
kia,optima,2012,sedan,petrol,0.0,12231.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,10349.0,,,,
toyota,prius,2010,sedan,petrol,0.0,17876.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,30734.0,196.0,0.0,0.0,1991.0
toyota,aqua,2013,hatchback,petrol,0.0,22502.0,,,,
subaru,b9 tribeca,2005,jeep,petrol,0.0,7150.0,,,,
chevrolet,cruze,2012,sedan,petrol,0.0,13172.0,,,,
chevrolet,cruze,2018,sedan,petrol,0.0,11760.0,,,,
hyundai,elantra,2014,sedan,petrol,90.0,24709.0,140.0,0.0,0.0,1598.0
kia,optima,2012,sedan,petrol,0.0,14113.0,,,,
toyota,vitz,2006,hatchback,petrol,0.0,10000.0,,,,
hyundai,sonata,2015,sedan,petrol,0.0,42692.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,22273.0,,,,
kia,sorento,2016,jeep,diesel,138.0,39829.0,158.0530035,0.0,0.0,2359.0
hyundai,sonata,2012,sedan,hybrid,0.0,4077.0,,,,
ford,fusion,2015,sedan,hybrid,0.0,4704.0,,,,
toyota,aqua,2012,hatchback,hybrid,0.0,15530.0,,,,
mercedes-benz,cls 55 amg,2012,sedan,petrol,0.0,25089.0,,,,
ssangyong,actyon,2016,jeep,petrol,0.0,44166.0,,,,
toyota,aqua,2013,hatchback,hybrid,0.0,50.0,,,,
hyundai,santa fe,2010,jeep,diesel,0.0,23408.0,,,,
jeep,compass,2010,jeep,petrol,132.0,22332.0,47.0,46.0,161.0,1332.0
peugeot,206 cc,2003,hatchback,petrol,0.0,2998.0,,,,
toyota,tacoma,2013,jeep,petrol,0.0,220.0,,,,
toyota,prius,2013,sedan,hybrid,0.0,18817.0,,,,
toyota,highlander,2008,jeep,hybrid,0.0,470.0,,,,
subaru,forester,2014,jeep,petrol,110.0,314.0,185.0,0.0,0.0,1995.0
bmw,320,2001,sedan,petrol,3.0,12544.0,,,,
mercedes-benz,e 350,2014,sedan,petrol,220.0,55823.0,196.0,0.0,0.0,1991.0
nissan,altima,2015,sedan,petrol,0.0,1098.0,,,,
lexus,ct 200h,2014,hatchback,hybrid,0.0,29793.0,,,,
mercedes-benz,s 550,2013,sedan,petrol,,35438.0,,,,
mercedes-benz,vito,2008,minivan,diesel,,21953.0,206.0,0.0,0.0,1950.0
ford,focus,2015,sedan,petrol,110.0,11290.0,124.0,0.0,0.0,999.0
toyota,avalon,2015,sedan,hybrid,0.0,43592.0,,,,
bmw,328,2010,sedan,petrol,0.0,17249.0,,,,
ford,fusion,2013,sedan,hybrid,0.0,157.0,,,,
toyota,prius,2011,jeep,hybrid,0.0,392.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,25089.0,140.0,0.0,0.0,1598.0
mercedes-benz,e 300,2018,sedan,petrol,190.0,89379.0,181.0,0.0,0.0,1991.0
toyota,prius,2010,jeep,hybrid,0.0,3293.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,11133.0,,,,
toyota,camry,2010,sedan,petrol,0.0,19130.0,,,,
hyundai,elantra,2014,sedan,petrol,90.0,25591.0,140.0,0.0,0.0,1598.0
mercedes-benz,b 200,2008,hatchback,petrol,120.0,7840.0,143.0,0.0,0.0,1332.0
hyundai,sonata,2016,sedan,lpg,0.0,5645.0,,,,
toyota,prius,2007,hatchback,hybrid,0.0,13172.0,,,,
chevrolet,volt,2017,hatchback,hybrid,0.0,9879.0,,,,
honda,fit,2013,hatchback,petrol,0.0,4936.0,,,,
volkswagen,jetta,2009,sedan,petrol,0.0,14113.0,,,,
hyundai,sonata,2014,sedan,petrol,0.0,18503.0,,,,
vaz,2121 (niva),2007,jeep,petrol,0.0,8781.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,25089.0,,,,
hyundai,santa fe,2012,jeep,diesel,0.0,22843.0,,,,
volkswagen,jetta,2010,sedan,petrol,0.0,9500.0,,,,
nissan,skyline,2008,sedan,petrol,0.0,10976.0,,,,
toyota,camry,2009,sedan,hybrid,0.0,10976.0,,,,
volkswagen,jetta sel,2013,sedan,petrol,0.0,21326.0,,,,
hyundai,tucson,2014,jeep,diesel,0.0,34240.0,,,,
nissan,x-trail,2003,jeep,petrol,0.0,11604.0,,,,
jeep,liberty,2003,jeep,petrol,0.0,11604.0,,,,
hyundai,genesis,2010,coupe,petrol,0.0,15458.0,,,,
mercedes-benz,gla 250,2017,jeep,petrol,165.0,17562.0,175.0,0.0,0.0,1991.0
toyota,prius,2014,sedan,petrol,0.0,23521.0,,,,
ford,focus,2017,sedan,petrol,2.442953020134228,18817.0,124.0,0.0,0.0,999.0
hyundai,sonata,2011,sedan,petrol,0.0,13423.0,,,,
kia,optima,2013,sedan,petrol,0.0,12000.0,,,,
ford,fusion,2016,sedan,plug-in hybrid,0.0,40456.0,,,,
mazda,616,2014,jeep,petrol,0.0,2274.0,,,,
honda,fit,2015,hatchback,petrol,0.0,37301.0,,,,
hyundai,h1,2010,minivan,diesel,0.0,19441.0,,,,
bmw,m6,2007,coupe,petrol,0.0,37633.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,33243.0,,,,
toyota,camry,2018,sedan,hybrid,0.0,18817.0,,,,
lexus,gx 470,2015,jeep,petrol,,69935.0,,,,
hyundai,elantra,2010,sedan,petrol,90.0,14069.0,140.0,0.0,0.0,1598.0
nissan,sentra,2016,sedan,petrol,0.0,21937.0,,,,
mercedes-benz,e 220 211,2008,sedan,diesel,,15681.0,,,,
toyota,highlander,2009,jeep,hybrid,0.0,12074.0,,,,
honda,fit,2006,hatchback,petrol,0.0,30.0,,,,
jaguar,xf,2010,sedan,petrol,0.0,470.0,,,,
lexus,rx 450,2010,jeep,hybrid,0.0,220.0,,,,
ssangyong,rexton,2013,jeep,diesel,0.0,39161.0,,,,
volkswagen,scirocco,2013,sedan,petrol,0.0,2038.0,,,,
honda,fit,2004,hatchback,petrol,0.0,10036.0,,,,
nissan,tiida,2005,hatchback,petrol,0.0,9600.0,,,,
volkswagen,jetta,2015,sedan,petrol,0.0,11917.0,,,,
volkswagen,jetta,2014,sedan,diesel,0.0,1568.0,,,,
lexus,rx 350,2017,jeep,petrol,0.0,627.0,,,,
ssangyong,rexton,2010,jeep,diesel,0.0,20592.0,,,,
toyota,camry,2011,sedan,petrol,0.0,19761.0,,,,
honda,fit,2005,sedan,petrol,0.0,8154.0,,,,
mercedes-benz,sprinter,2005,microbus,diesel,0.5454545454545454,19757.0,300.0601504,0.0,0.0,2143.0
toyota,camry,2013,sedan,hybrid,0.0,26657.0,,,,
mercedes-benz,c 300,2019,sedan,petrol,190.0,350.0,166.0,0.0,0.0,1991.0
ford,fusion,2016,sedan,hybrid,0.0,784.0,,,,
lexus,rx 350,2011,jeep,petrol,0.0,549.0,,,,
ssangyong,actyon,2011,jeep,diesel,0.0,9948.0,,,,
volkswagen,jetta,2011,sedan,petrol,0.0,16400.0,,,,
toyota,camry,2010,sedan,hybrid,0.0,2352.0,,,,
kia,optima hybrid,2016,sedan,hybrid,0.0,26030.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,3136.0,,,,
lexus,gx 460,2010,jeep,petrol,,39201.0,,,,
bmw,330,2001,sedan,petrol,0.0,11604.0,,,,
kia,optima,2017,sedan,hybrid,0.0,37633.0,,,,
toyota,camry se,2019,sedan,petrol,0.0,34497.0,,,,
honda,fit,2003,sedan,petrol,0.0,8154.0,,,,
mercedes-benz,sl 55 amg,2018,sedan,petrol,0.0,74953.0,,,,
chevrolet,orlando,2012,jeep,diesel,0.0,15423.0,,,,
mercedes-benz,e 300,2017,sedan,petrol,190.0,314.0,181.0,0.0,0.0,1991.0
subaru,forester,2014,jeep,petrol,110.0,19444.0,185.0,0.0,0.0,1995.0
toyota,highlander,2010,jeep,hybrid,0.0,14269.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,188.0,196.0,0.0,0.0,1991.0
dodge,avenger,2012,sedan,petrol,0.0,706.0,,,,
lexus,rx 350,2015,jeep,petrol,0.0,47042.0,,,,
honda,fit,2009,hatchback,petrol,0.0,12544.0,,,,
hyundai,santa fe,2020,sedan,petrol,0.0,16308.0,,,,
toyota,camry se,2012,sedan,petrol,0.0,26657.0,,,,
hyundai,sonata,2012,sedan,hybrid,0.0,282.0,,,,
ford,c-max,2013,hatchback,plug-in hybrid,92.0,22580.0,152.0,0.0,0.0,999.0
mercedes-benz,vito,2010,minivan,diesel,3.0,34497.0,206.0,0.0,0.0,1950.0
ford,escape,2011,jeep,hybrid,0.0,314.0,,,,
audi,q5,2012,jeep,petrol,150.0,36692.0,175.0,0.0,0.0,1968.0
bmw,318,2003,coupe,petrol,0.0,50.0,,,,
toyota,aqua s,2012,hatchback,hybrid,0.0,9722.0,,,,
mercedes-benz,ml 350,2012,jeep,diesel,0.0,2979.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,51373.0,,,,
chevrolet,cruze,2011,sedan,diesel,0.0,14884.0,,,,
toyota,rav 4,2018,jeep,petrol,0.0,282.0,,,,
jaguar,x-type,2004,sedan,petrol,0.0,5959.0,,,,
hyundai,h1,2014,minivan,diesel,0.0,30583.0,,,,
toyota,camry,2007,sedan,lpg,0.0,15053.0,,,,
mitsubishi,pajero io,2005,jeep,petrol,0.0,15053.0,,,,
ford,transit,2004,goods wagon,diesel,,13485.0,222.0,0.0,0.0,1995.0
bmw,x5,2015,jeep,petrol,0.0,15994.0,,,,
hyundai,sonata,2016,sedan,hybrid,0.0,16308.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,11290.0,,,,
toyota,prius,2007,sedan,hybrid,0.0,11917.0,,,,
toyota,aqua,2012,hatchback,petrol,0.0,16869.0,,,,
ford,fusion,2014,sedan,hybrid,0.0,4861.0,,,,
hyundai,tucson,2017,jeep,diesel,0.0,48534.0,,,,
toyota,corolla,2014,sedan,petrol,0.0,21639.0,,,,
ford,fusion,2012,sedan,hybrid,0.0,8938.0,,,,
toyota,isis,2007,minivan,petrol,0.0,50.0,,,,
kia,optima,2016,sedan,petrol,0.0,22580.0,,,,
ford,escape,2016,jeep,petrol,0.0,16308.0,,,,
hyundai,elantra,2014,sedan,petrol,90.0,18817.0,140.0,0.0,0.0,1598.0
toyota,corolla,2015,sedan,petrol,0.0,4861.0,,,,
subaru,forester,2014,jeep,petrol,110.0,25716.0,185.0,0.0,0.0,1995.0
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
toyota,prius,2010,sedan,hybrid,0.0,40.0,,,,
toyota,prius,2007,hatchback,hybrid,0.0,8781.0,,,,
toyota,vitz rs,2008,hatchback,petrol,0.0,12544.0,,,,
toyota,prius v,2013,hatchback,hybrid,0.0,20071.0,,,,
mercedes-benz,e 300,2017,sedan,petrol,190.0,392.0,181.0,0.0,0.0,1991.0
chevrolet,orlando,2012,jeep,diesel,0.0,14834.0,,,,
kia,sportage,2007,jeep,diesel,132.0,6899.0,151.0,0.0,0.0,1598.0
ssangyong,rexton,2014,jeep,diesel,0.0,42987.0,,,,
mercedes-benz,e 320,2003,sedan,cng,0.0,20385.0,,,,
mercedes-benz,ml 350,2010,jeep,petrol,0.0,26971.0,,,,
honda,fit,2005,hatchback,petrol,0.0,50.0,,,,
hyundai,santa fe,2012,jeep,diesel,0.0,32340.0,,,,
hyundai,elantra,2007,sedan,petrol,90.0,11368.0,140.0,0.0,0.0,1598.0
honda,fit,2016,jeep,petrol,0.0,862.0,,,,
chevrolet,cruze,2012,sedan,petrol,0.0,14113.0,,,,
volkswagen,crafter,2009,microbus,diesel,0.0,16621.0,,,,
toyota,camry xle,2012,sedan,hybrid,0.0,21796.0,,,,
nissan,juke,2012,jeep,petrol,0.0,21169.0,,,,
mercedes-benz,ml 350,2011,jeep,diesel,0.0,470.0,,,,
mercedes-benz,e 350,2012,sedan,petrol,220.0,29793.0,196.0,0.0,0.0,1991.0
hyundai,elantra,2012,sedan,petrol,90.0,15367.0,140.0,0.0,0.0,1598.0
honda,fit,2013,hatchback,petrol,0.0,549.0,,,,
jeep,compass,2012,jeep,petrol,132.0,32305.0,47.0,46.0,161.0,1332.0
hyundai,elantra,2012,sedan,petrol,90.0,12544.0,140.0,0.0,0.0,1598.0
hyundai,sonata limited,2013,sedan,petrol,0.0,19130.0,,,,
ford,escape,2008,jeep,hybrid,0.0,14426.0,,,,
bmw,330,2007,coupe,petrol,0.0,60.0,,,,
toyota,corolla,2003,hatchback,petrol,0.0,8154.0,,,,
hyundai,tucson se,2017,jeep,petrol,0.0,30734.0,,,,
ford,escape,2015,jeep,petrol,,28852.0,,,,
toyota,rav 4,2008,jeep,diesel,3.0,25089.0,,,,
mercedes-benz,ml 350,2012,jeep,diesel,0.0,157.0,,,,
hyundai,h1,2016,minivan,diesel,0.0,42218.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,188.0,196.0,0.0,0.0,1991.0
toyota,prius,2012,hatchback,hybrid,0.0,470.0,,,,
hyundai,genesis,2012,sedan,petrol,0.0,17249.0,,,,
hyundai,tucson,2017,jeep,diesel,0.0,36068.0,,,,
opel,zafira,2003,minivan,cng,0.0,9408.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,13172.0,,,,
hyundai,elantra,2016,sedan,lpg,90.0,21395.0,140.0,0.0,0.0,1598.0
toyota,prius,2011,sedan,hybrid,0.0,17876.0,,,,
toyota,camry,2013,sedan,petrol,0.0,3920.0,,,,
audi,a8,2015,sedan,diesel,250.0,706.0,194.0,0.0,0.0,2995.0
toyota,prius,2014,hatchback,hybrid,0.0,18817.0,,,,
opel,vectra,2001,sedan,cng,3.0,4704.0,,,,
hyundai,h1,2007,microbus,diesel,0.0,21953.0,,,,
mercedes-benz,c 250 1.8,2013,sedan,petrol,,26030.0,,,,
renault,megane 1.9 cdi,2008,sedan,diesel,,14583.0,,,,
volkswagen,jetta se,2016,sedan,petrol,0.0,16621.0,,,,
toyota,prius,2014,hatchback,hybrid,0.0,188.0,,,,
lexus,is 250,2010,sedan,petrol,0.0,26030.0,,,,
toyota,ipsum,2002,minivan,petrol,0.0,10820.0,,,,
jaguar,f-pace,2017,jeep,petrol,0.0,549.0,,,,
toyota,prius,2012,hatchback,hybrid,0.0,19914.0,,,,
toyota,prius,2009,hatchback,hybrid,0.0,30.0,,,,
toyota,rav 4,2015,jeep,petrol,0.0,706.0,,,,
lexus,hs 250h,2011,sedan,hybrid,0.0,100.0,,,,
hyundai,sonata,2011,sedan,petrol,0.0,14834.0,,,,
toyota,camry hybrid,2012,sedan,hybrid,0.0,11604.0,,,,
volkswagen,passat sel,2013,sedan,petrol,0.0,22580.0,,,,
hyundai,elantra,2012,sedan,petrol,90.0,20297.0,140.0,0.0,0.0,1598.0
mercedes-benz,e 350,2014,sedan,diesel,220.0,29793.0,196.0,0.0,0.0,1991.0
honda,insight,2011,hatchback,hybrid,0.0,13328.0,,,,
toyota,highlander,2012,jeep,petrol,0.0,9565.0,,,,
toyota,prius,2013,sedan,hybrid,0.0,18660.0,,,,
mercedes-benz,ml 350,2014,jeep,diesel,,68994.0,,,,
opel,astra,2007,sedan,petrol,90.0,13799.0,120.0,0.0,0.0,1199.0
hyundai,elantra,2012,sedan,petrol,90.0,19707.0,140.0,0.0,0.0,1598.0
hyundai,tucson se,2017,jeep,petrol,0.0,28068.0,,,,
ford,fusion,2013,sedan,hybrid,0.0,27598.0,,,,
toyota,camry,2016,jeep,hybrid,0.0,3763.0,,,,
audi,a7,2016,sedan,petrol,0.0,79971.0,,,,
chevrolet,impala,2016,sedan,petrol,0.0,34387.0,,,,
bmw,x5 e70,2013,jeep,petrol,0.0,28225.0,,,,
kia,optima,2014,sedan,petrol,0.0,100.0,,,,
hyundai,tucson,2012,jeep,diesel,0.0,20814.0,,,,
chevrolet,cruze,2012,sedan,diesel,0.0,11992.0,,,,
lexus,ls 460,2016,sedan,petrol,,25716.0,,,,
mazda,verisa,2007,hatchback,petrol,0.0,9408.0,,,,
toyota,prius,2007,sedan,hybrid,0.0,30.0,,,,
ford,mustang,2014,coupe,petrol,330.0,31361.0,268.0,0.0,0.0,5038.0
toyota,prius,2015,hatchback,hybrid,0.0,470.0,,,,
honda,fit,2013,hatchback,hybrid,0.0,15367.0,,,,
hyundai,sonata,2010,sedan,petrol,0.0,15367.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,706.0,,,,
toyota,avalon,2016,sedan,hybrid,0.0,1882.0,,,,
ford,c-max,2013,hatchback,hybrid,92.0,17249.0,152.0,0.0,0.0,999.0
subaru,b9 tribeca,2008,jeep,petrol,0.0,10976.0,,,,
hyundai,h1,2014,minivan,diesel,0.0,24559.0,,,,
hyundai,sonata,2012,sedan,hybrid,0.0,1176.0,,,,
toyota,aqua,2014,universal,hybrid,0.0,26033.0,,,,
chevrolet,equinox,2013,jeep,petrol,0.0,3136.0,,,,
ford,c-max,2014,hatchback,plug-in hybrid,92.0,22266.0,152.0,0.0,0.0,999.0
honda,insight,2011,hatchback,hybrid,0.0,706.0,,,,
nissan,juke,2013,jeep,petrol,0.0,2901.0,,,,
toyota,prius,2010,sedan,petrol,0.0,17876.0,,,,
toyota,camry,2010,sedan,petrol,0.0,470.0,,,,
bmw,335,2011,coupe,petrol,0.0,2666.0,,,,
nissan,lafesta,2007,minivan,cng,0.0,5500.0,,,,
ford,mustang,2011,coupe,petrol,330.0,24462.0,268.0,0.0,0.0,5038.0
chevrolet,equinox,2013,jeep,petrol,0.0,627.0,,,,
hyundai,santa fe,2013,jeep,diesel,0.0,29166.0,,,,
toyota,aqua s,2013,hatchback,hybrid,0.0,10036.0,,,,
opel,combo,2007,universal,diesel,0.0,9095.0,,,,
hyundai,accent,2014,sedan,diesel,0.0,13589.0,,,,
honda,fit,2014,hatchback,petrol,0.0,25243.0,,,,
hyundai,sonata,2010,sedan,petrol,0.0,12720.0,,,,
toyota,aqua,2013,hatchback,hybrid,0.0,12231.0,,,,
jaguar,xk,2012,cabriolet,petrol,0.0,3450.0,,,,
chevrolet,cruze,2019,minivan,petrol,0.0,470.0,,,,
mazda,mazda 6,2002,sedan,petrol,,6272.0,,,,
ssangyong,rexton,2017,jeep,diesel,3.0,58579.0,,,,
toyota,camry,2019,sedan,petrol,0.0,61154.0,,,,
hyundai,elantra,2016,hatchback,petrol,90.0,3136.0,140.0,0.0,0.0,1598.0
hyundai,elantra,2013,sedan,lpg,90.0,50.0,140.0,0.0,0.0,1598.0
nissan,patrol,2000,jeep,diesel,0.0,26657.0,,,,
chevrolet,camaro,2013,coupe,petrol,0.0,29793.0,,,,
mercedes-benz,e 220 elegance,2004,sedan,diesel,,10976.0,,,,
toyota,rav 4,2010,jeep,petrol,0.0,2822.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,11604.0,,,,
lexus,gx 470,2010,jeep,petrol,,16308.0,,,,
ford,transit,2005,microbus,diesel,,16621.0,222.0,0.0,0.0,1995.0
chevrolet,cruze,2012,sedan,petrol,0.0,15681.0,,,,
hyundai,tucson,2019,jeep,hybrid,0.0,66479.0,,,,
ford,fusion,2015,sedan,hybrid,0.0,470.0,,,,
toyota,camry,2014,sedan,petrol,0.0,22894.0,,,,
hyundai,santa fe,2017,jeep,diesel,0.0,62355.0,,,,
ssangyong,actyon,2011,jeep,diesel,0.0,17035.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,4234.0,,,,
subaru,forester,2013,sedan,petrol,110.0,94.0,185.0,0.0,0.0,1995.0
chevrolet,aveo,2012,hatchback,petrol,0.0,13987.0,,,,
toyota,prius,2013,hatchback,hybrid,0.0,19130.0,,,,
volkswagen,jetta,2012,sedan,lpg,0.0,14426.0,,,,
honda,fit,2012,hatchback,hybrid,0.0,11133.0,,,,
kia,optima,2015,hatchback,hybrid,0.0,22894.0,,,,
mercedes-benz,ml 350,2008,jeep,diesel,0.0,282.0,,,,
honda,accord,2010,sedan,petrol,0.0,2666.0,,,,
toyota,rav 4,2018,jeep,petrol,0.0,46728.0,,,,
bmw,528,2008,sedan,petrol,0.0,17876.0,,,,
mercedes-benz,e 300,2017,sedan,petrol,190.0,56136.0,181.0,0.0,0.0,1991.0
hyundai,h1,2014,minivan,diesel,0.0,25264.0,,,,
honda,fit,2004,hatchback,petrol,0.0,6586.0,,,,
mercedes-benz,sprinter 516,2013,microbus,diesel,,87021.0,,,,
hyundai,sonata,2012,sedan,hybrid,0.0,251.0,,,,
toyota,highlander,2014,jeep,petrol,0.0,30420.0,,,,
nissan,sentra,2016,sedan,petrol,0.0,21953.0,,,,
toyota,avalon,2014,sedan,hybrid,0.0,47000.0,,,,
subaru,forester,2012,jeep,petrol,110.0,549.0,185.0,0.0,0.0,1995.0
lexus,gx 460,2017,jeep,petrol,,470.0,,,,
honda,fit,2018,hatchback,petrol,0.0,55845.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,392.0,140.0,0.0,0.0,1598.0
honda,odyssey,2005,minivan,petrol,0.0,3136.0,,,,
subaru,impreza,2011,hatchback,petrol,110.0,14900.0,174.0,0.0,0.0,1995.0
toyota,camry,2015,sedan,petrol,0.0,5331.0,,,,
volkswagen,jetta,2013,sedan,petrol,0.0,13900.0,,,,
toyota,prius,2008,sedan,petrol,0.0,11290.0,,,,
mitsubishi,outlander,2013,jeep,petrol,0.0,26971.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,5959.0,,,,
mazda,cx-7,2011,sedan,petrol,0.0,549.0,,,,
nissan,rogue sport,2018,jeep,petrol,0.0,43592.0,,,,
kia,sorento,2018,jeep,petrol,138.0,3293.0,158.0530035,0.0,0.0,2359.0
hyundai,h1,2014,minivan,diesel,0.0,36899.0,,,,
hyundai,santa fe,2017,jeep,diesel,0.0,51194.0,,,,
chevrolet,orlando,2012,jeep,diesel,0.0,21768.0,,,,
ssangyong,rexton,2013,jeep,diesel,0.0,35043.0,,,,
toyota,aqua,2012,hatchback,hybrid,0.0,10349.0,,,,
subaru,crosstrek,2019,sedan,petrol,0.0,14426.0,,,,
chevrolet,cruze,2012,sedan,petrol,0.0,15681.0,,,,
ford,c-max,2015,hatchback,plug-in hybrid,92.0,23521.0,152.0,0.0,0.0,999.0
infiniti,g37,2008,coupe,petrol,0.0,26657.0,,,,
mercedes-benz,e 240,2000,sedan,petrol,0.0,9408.0,,,,
toyota,prius,2014,sedan,hybrid,0.0,24148.0,,,,
toyota,prius c,2014,hatchback,hybrid,0.0,12544.0,,,,
buick,regal,2011,sedan,petrol,0.0,282.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,32744.0,,,,
volkswagen,passat,2014,sedan,petrol,0.0,22580.0,,,,
mercedes-benz,e 240,2004,sedan,petrol,0.0,13799.0,,,,
toyota,vitz,2005,hatchback,petrol,0.0,8151.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,15367.0,,,,
toyota,chr,2019,jeep,petrol,0.0,29793.0,,,,
mercedes-benz,e 350,2011,sedan,diesel,220.0,314.0,196.0,0.0,0.0,1991.0
hyundai,sonata,2012,sedan,hybrid,0.0,4547.0,,,,
kia,optima,2014,sedan,petrol,0.0,16778.0,,,,
kia,sportage,2007,jeep,diesel,132.0,6899.0,151.0,0.0,0.0,1598.0
toyota,vitz,2004,sedan,petrol,0.0,6586.0,,,,
toyota,camry,2012,sedan,petrol,0.0,22260.0,,,,
hyundai,veloster,2013,coupe,petrol,0.0,14113.0,,,,
volkswagen,passat,2016,sedan,petrol,0.0,26343.0,,,,
mercedes-benz,ml 350 special edition,2004,jeep,cng,0.0,20071.0,,,,
chevrolet,equinox,2012,jeep,petrol,0.0,1019.0,,,,
lexus,rx 350,2015,jeep,petrol,0.0,12544.0,,,,
chevrolet,captiva,2012,jeep,petrol,0.0,13485.0,,,,
nissan,juke,2011,jeep,petrol,0.0,470.0,,,,
toyota,prius,2008,sedan,hybrid,0.0,30.0,,,,
ssangyong,actyon,2016,jeep,diesel,0.0,43868.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,3763.0,,,,
lexus,gx 470,2013,jeep,petrol,,6272.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,12544.0,,,,
ssangyong,actyon,2017,jeep,petrol,0.0,35610.0,,,,
hyundai,santa fe,2014,jeep,diesel,0.0,55638.0,,,,
hyundai,elantra,2011,sedan,petrol,90.0,18798.0,140.0,0.0,0.0,1598.0
nissan,march,2012,hatchback,petrol,0.0,7500.0,,,,
nissan,rogue,2011,jeep,petrol,0.0,1411.0,,,,
nissan,juke,2015,jeep,petrol,0.0,29793.0,,,,
ssangyong,rexton,2016,jeep,diesel,3.0,53872.0,,,,
mercedes-benz,c 250,2014,sedan,petrol,0.0,36065.0,,,,
toyota,prius,2015,jeep,hybrid,0.0,2038.0,,,,
toyota,aqua,2014,hatchback,hybrid,0.0,9500.0,,,,
lexus,ct 200h,2011,hatchback,hybrid,0.0,706.0,,,,
mercedes-benz,viano,2004,minivan,lpg,0.0,23521.0,,,,
kia,optima hybrid,2014,sedan,hybrid,0.0,15524.0,,,,
toyota,prius c hybrid,2014,hatchback,hybrid,0.0,14740.0,,,,
honda,odyssey,2012,sedan,petrol,0.0,3136.0,,,,
mercedes-benz,e 350,2012,sedan,diesel,220.0,9252.0,196.0,0.0,0.0,1991.0
mini,countryman,2011,jeep,petrol,0.0,25716.0,,,,
hyundai,elantra,2015,sedan,petrol,90.0,27065.0,140.0,0.0,0.0,1598.0
toyota,4runner,2013,jeep,petrol,0.0,392.0,,,,
ford,c-max se,2012,hatchback,hybrid,0.0,11604.0,,,,
nissan,rogue,2011,jeep,petrol,0.0,12544.0,,,,
opel,astra,2007,universal,petrol,90.0,12544.0,120.0,0.0,0.0,1199.0
volvo,s60,2011,sedan,petrol,145.0,9408.0,150.0,0.0,0.0,1969.0
toyota,prius,2012,hatchback,hybrid,0.0,18100.0,,,,
toyota,camry,2012,sedan,hybrid,0.0,392.0,,,,
nissan,juke juke,2010,jeep,petrol,,19444.0,,,,
kia,sorento,2010,jeep,diesel,3.0,15367.0,158.0530035,0.0,0.0,2359.0
honda,civic,2013,jeep,hybrid,0.0,8311.0,,,,
toyota,prius,2013,sedan,hybrid,0.0,18817.0,,,,
hyundai,genesis,2014,coupe,petrol,0.0,34074.0,,,,
mazda,verisa,2005,sedan,petrol,0.0,8154.0,,,,
lexus,ct 200h,2015,hatchback,hybrid,0.0,470.0,,,,
mercedes-benz,e 320,2001,sedan,petrol,0.0,9408.0,,,,
toyota,camry,2017,sedan,petrol,0.0,21796.0,,,,
honda,civic,2018,sedan,petrol,0.0,53185.0,,,,
ssangyong,rexton,2011,jeep,diesel,0.0,22649.0,,,,
mercedes-benz,e 350,2012,sedan,diesel,220.0,627.0,196.0,0.0,0.0,1991.0
mercedes-benz,e 320,2003,sedan,cng,0.0,11917.0,,,,
chevrolet,impala,2016,sedan,petrol,0.0,38251.0,,,,
hyundai,elantra,2018,sedan,petrol,90.0,33575.0,140.0,0.0,0.0,1598.0
audi,rs7,2016,hatchback,petrol,0.0,549.0,,,,
honda,fit hybrid,2013,hatchback,hybrid,0.0,15053.0,,,,
lexus,gx 460,2014,jeep,petrol,,941.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,17876.0,140.0,0.0,0.0,1598.0
